SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000913.2	3777850	3779040	+	b3605	lldD	 	L-lactate	3777850	3779040	3777850	3779040	1	3777850	3779040	 	Y
NC_000913.2	3779238	3779711	+	b3606	trmL	 	tRNA	3779238	3779711	3779238	3779711	1	3779238	3779711	 	Y
NC_000913.2	3779764	3780585	-	b3607	cysE	 	serine	3779764	3780585	3779764	3780585	1	3779764	3780585	 	Y
NC_000913.2	3780665	3781684	-	b3608	gpsA	 	glycerol-3-phosphate	3780665	3781684	3780665	3781684	1	3780665	3781684	 	Y
NC_000913.2	3781684	3782151	-	b3609	secB	 	protein	3781684	3782151	3781684	3782151	1	3781684	3782151	 	Y
NC_000913.2	3782214	3782465	-	b3610	grxC	 	glutaredoxin	3782214	3782465	3782214	3782465	1	3782214	3782465	 	Y
NC_000913.2	3782607	3783038	-	b3611	yibN	 	predicted	3782607	3783038	3782607	3783038	1	3782607	3783038	 	Y
NC_000913.2	3783283	3784827	+	b3612	gpmM	 	phosphoglycero	3783283	3784827	3783283	3784827	1	3783283	3784827	 	Y
NC_000913.2	3784861	3786120	+	b3613	envC	 	activator	3784861	3786120	3784861	3786120	1	3784861	3786120	 	Y
NC_000913.2	3786124	3787083	+	b3614	yibQ	 	predicted	3786124	3787083	3786124	3787083	1	3786124	3787083	 	Y
NC_000913.2	3787070	3788104	-	b3615	yibD	 	predicted	3787070	3788104	3787070	3788104	1	3787070	3788104	 	Y
NC_000913.2	3788343	3789368	-	b3616	tdh	 	threonine	3788343	3789368	3788343	3789368	1	3788343	3789368	 	Y
NC_000913.2	3789378	3790574	-	b3617	kbl	 	glycine	3789378	3790574	3789378	3790574	1	3789378	3790574	 	Y
NC_000913.2	3790849	3791706	-	b3618	yibB	 	conserved	3790849	3791706	3790849	3791706	1	3790849	3791706	 	Y
NC_000913.2	3792010	3792942	+	b3619	rfaD	 	ADP-L-glycero-D-mannoheptose-6-epimerase,	3792010	3792942	3792010	3792942	1	3792010	3792942	 	Y
NC_000913.2	3792952	3793998	+	b3620	rfaF	 	ADP-heptose:LPS	3792952	3793998	3792952	3793998	1	3792952	3793998	 	Y
NC_000913.2	3794002	3794961	+	b3621	rfaC	 	ADP-heptose:LPS	3794002	3794961	3794002	3794961	1	3794002	3794961	 	Y
NC_000913.2	3794971	3796230	+	b3622	rfaL	 	O-antigen	3794971	3796230	3794971	3796230	1	3794971	3796230	 	Y
NC_000913.2	3796262	3797335	-	b3623	waaU	 	lipopolysaccharide	3796262	3797335	3796262	3797335	1	3796262	3797335	 	Y
NC_000913.2	3797368	3798219	-	b3624	rfaZ	 	lipopolysaccharide	3797368	3798219	3797368	3798219	1	3797368	3798219	 	Y
NC_000913.2	3798290	3798988	-	b3625	rfaY	 	lipopolysaccharide	3798290	3798988	3798290	3798988	1	3798290	3798988	 	Y
NC_000913.2	3799006	3800022	-	b3626	rfaJ	 	UDP-D-glucose:(galactosyl)lipopolysaccharide	3799006	3800022	3799006	3800022	1	3799006	3800022	 	Y
NC_000913.2	3800062	3801081	-	b3627	rfaI	 	UDP-D-galactose:(glucosyl)lipopolysaccharide-alpha-1,3-D-galactosyltransferase	3800062	3801081	3800062	3801081	1	3800062	3801081	 	Y
NC_000913.2	3801081	3802160	-	b3628	rfaB	 	UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase	3801081	3802160	3801081	3802160	1	3801081	3802160	 	Y
NC_000913.2	3802204	3803139	-	b3629	rfaS	 	lipopolysaccharide	3802204	3803139	3802204	3803139	1	3802204	3803139	 	Y
NC_000913.2	3803176	3803973	-	b3630	rfaP	 	kinase	3803176	3803973	3803176	3803973	1	3803176	3803973	 	Y
NC_000913.2	3803966	3805090	-	b3631	rfaG	 	glucosyltransferase	3803966	3805090	3803966	3805090	1	3803966	3805090	 	Y
NC_000913.2	3805087	3806121	-	b3632	rfaQ	 	lipopolysaccharide	3805087	3806121	3805087	3806121	1	3805087	3806121	 	Y
NC_000913.2	3806563	3807840	+	b3633	waaA	 	3-deoxy-D-manno-octulosonic-acid	3806563	3807840	3806563	3807840	1	3806563	3807840	 	Y
NC_000913.2	3807848	3808327	+	b3634	coaD	 	pantetheine-phosphate	3807848	3808327	3807848	3808327	1	3807848	3808327	 	Y
NC_000913.2	3808366	3809175	-	b3635	mutM	 	formamidopyrimidine/5-formyluracil/	3808366	3809175	3808366	3809175	1	3808366	3809175	 	Y
NC_000913.2	3809273	3809440	-	b3636	rpmG	 	50S	3809273	3809440	3809273	3809440	1	3809273	3809440	 	Y
NC_000913.2	3809461	3809697	-	b3637	rpmB	 	50S	3809461	3809697	3809461	3809697	1	3809461	3809697	 	Y
NC_000913.2	3809914	3810582	-	b3638	yicR	 	conserved	3809914	3810582	3809914	3810582	1	3809914	3810582	 	Y
NC_000913.2	3810754	3811974	+	b3639	dfp	 	fused	3810754	3811974	3810754	3811974	1	3810754	3811974	 	Y
NC_000913.2	3811955	3812410	+	b3640	dut	 	deoxyuridinetriphosphatase	3811955	3812410	3811955	3812410	1	3811955	3812410	 	Y
NC_000913.2	3812517	3813113	+	b3641	slmA	 	division	3812517	3813113	3812517	3813113	1	3812517	3813113	 	Y
NC_000913.2	3813150	3813791	-	b3642	pyrE	 	orotate	3813150	3813791	3813150	3813791	1	3813150	3813791	 	Y
NC_000913.2	3813886	3814572	-	b3643	rph	 	defective	3813886	3814572	3813886	3814572	1	3813886	3814572	 	Y
NC_000913.2	3814699	3815562	+	b3644	yicC	 	conserved	3814699	3815562	3814699	3815562	1	3814699	3815562	 	Y
NC_000913.2	3815783	3816607	+	b3645	dinD	 	DNA-damage-inducible	3815783	3816607	3815783	3816607	1	3815783	3816607	 	Y
NC_000913.2	3816897	3817514	+	b3646	yicG	 	inner	3816897	3817514	3816897	3817514	1	3816897	3817514	 	Y
NC_000913.2	3817511	3819193	-	b3647	ligB	 	DNA	3817511	3819193	3817511	3819193	1	3817511	3819193	 	Y
NC_000913.2	3819451	3820074	+	b3648	gmk	 	guanylate	3819451	3820074	3819451	3820074	1	3819451	3820074	 	Y
NC_000913.2	3820129	3820404	+	b3649	rpoZ	 	RNA	3820129	3820404	3820129	3820404	1	3820129	3820404	 	Y
NC_000913.2	3820423	3822531	+	b3650	spoT	 	bifunctional	3820423	3822531	3820423	3822531	1	3820423	3822531	 	Y
NC_000913.2	3822538	3823227	+	b3651	trmH	 	tRNA	3822538	3823227	3822538	3823227	1	3822538	3823227	 	Y
NC_000913.2	3823233	3825314	+	b3652	recG	 	ATP-dependent	3823233	3825314	3823233	3825314	1	3823233	3825314	 	Y
NC_000913.2	3825483	3826688	-	b3653	gltS	 	glutamate	3825483	3826688	3825483	3826688	1	3825483	3826688	 	Y
NC_000913.2	3826968	3828359	+	b3654	xanP	 	xanthine	3826968	3828359	3826968	3828359	1	3826968	3828359	 	Y
NC_000913.2	3828480	3830189	+	b3655	yicH	 	conserved	3828480	3830189	3828480	3830189	1	3828480	3830189	 	Y
NC_000913.2	3830242	3832560	-	b3656	yicI	 	predicted	3830242	3832560	3830242	3832560	1	3830242	3832560	 	Y
NC_000913.2	3832570	3833952	-	b3657	yicJ	 	predicted	3832570	3833952	3832570	3833952	1	3832570	3833952	 	Y
NC_000913.2	3834976	3836160	+	b3659	setC	 	predicted	3834976	3836160	3834976	3836160	1	3834976	3836160	 	Y
NC_000913.2	3836271	3837194	+	b3660	yicL	 	predicted	3836271	3837194	3836271	3837194	1	3836271	3837194	 	Y
NC_000913.2	3837198	3838016	-	b3661	nlpA	 	cytoplasmic	3837198	3838016	3837198	3838016	1	3837198	3838016	 	Y
NC_000913.2	3838238	3838531	+	b4555	yicS	 	predicted	3838238	3838531	3838238	3838531	1	3838238	3838531	 	Y
NC_000913.2	3838572	3839762	-	b3662	nepI	 	predicted	3838572	3839762	3838572	3839762	1	3838572	3839762	 	Y
NC_000913.2	3839973	3840425	-	b3663	yicN	 	conserved	3839973	3840425	3839973	3840425	1	3839973	3840425	 	Y
NC_000913.2	3840478	3841812	-	b3664	yicO	 	Probable	3840478	3841812	3840478	3841812	1	3840478	3841812	 	Y
NC_000913.2	3841987	3843753	+	b3665	ade	 	cryptic	3841987	3843753	3841987	3843753	1	3841987	3843753	 	Y
NC_000913.2	3843799	3845190	-	b3666	uhpT	 	hexose	3843799	3845190	3843799	3845190	1	3843799	3845190	 	Y
NC_000913.2	3845328	3846647	-	b3667	uhpC	 	membrane	3845328	3846647	3845328	3846647	1	3845328	3846647	 	Y
NC_000913.2	3846657	3848159	-	b3668	uhpB	 	sensory	3846657	3848159	3846657	3848159	1	3846657	3848159	 	Y
NC_000913.2	3848159	3848749	-	b3669	uhpA	 	DNA-binding	3848159	3848749	3848159	3848749	1	3848159	3848749	 	Y
NC_000913.2	3848825	3849115	-	b3670	ilvN	 	acetolactate	3848825	3849115	3848825	3849115	1	3848825	3849115	 	Y
NC_000913.2	3849119	3850807	-	b3671	ilvB	 	acetolactate	3849119	3850807	3849119	3850807	1	3849119	3850807	 	Y
NC_000913.2	3850913	3851011	-	b3672	ivbL	 	ilvB	3850913	3851011	3850913	3851011	1	3850913	3851011	 	Y
NC_000913.2	3851576	3851665	+	b4618	tisB	 	lexA-regulated	3851576	3851665	3851576	3851665	1	3851576	3851665	 	Y
NC_000913.2	3851945	3853129	+	b3673	emrD	 	multidrug	3851945	3853129	3851945	3853129	1	3851945	3853129	 	Y
NC_000913.2	3853137	3853634	-	b3674	yidF	 	predicted	3853137	3853634	3853137	3853634	1	3853137	3853634	 	Y
NC_000913.2	3853631	3853993	-	b3675	yidG	 	inner	3853631	3853993	3853631	3853993	1	3853631	3853993	 	Y
NC_000913.2	3853983	3854330	-	b3676	yidH	 	inner	3853983	3854330	3853983	3854330	1	3853983	3854330	 	Y
NC_000913.2	3854438	3854887	+	b3677	yidI	 	inner	3854438	3854887	3854438	3854887	1	3854438	3854887	 	Y
NC_000913.2	3854934	3856427	-	b3678	yidJ	 	predicted	3854934	3856427	3854934	3856427	1	3854934	3856427	 	Y
NC_000913.2	3856424	3858139	-	b3679	yidK	 	predicted	3856424	3858139	3856424	3858139	1	3856424	3858139	 	Y
NC_000913.2	3858306	3859199	+	b3680	yidL	 	predicted	3858306	3859199	3858306	3859199	1	3858306	3859199	 	Y
NC_000913.2	3861922	3862638	+	b3684	yidP	 	predicted	3861922	3862638	3861922	3862638	1	3861922	3862638	 	Y
NC_000913.2	3862635	3864296	-	b3685	yidE	 	predicted	3862635	3864296	3862635	3864296	1	3862635	3864296	 	Y
NC_000913.2	3864492	3864920	-	b3686	ibpB	 	heat	3864492	3864920	3864492	3864920	1	3864492	3864920	 	Y
NC_000913.2	3865032	3865445	-	b3687	ibpA	 	heat	3865032	3865445	3865032	3865445	1	3865032	3865445	 	Y
NC_000913.2	3865751	3866083	+	b3688	yidQ	 	conserved	3865751	3866083	3865751	3866083	1	3865751	3866083	 	Y
NC_000913.2	3866085	3867332	-	b3689	yidR	 	conserved	3866085	3867332	3866085	3867332	1	3866085	3867332	 	Y
NC_000913.2	3867400	3868464	+	b3690	cbrA	 	predicted	3867400	3868464	3867400	3868464	1	3867400	3868464	 	Y
NC_000913.2	3868461	3869753	-	b3691	dgoT	 	D-galactonate	3868461	3869753	3868461	3869753	1	3868461	3869753	 	Y
NC_000913.2	3869873	3871021	-	b4478	dgoD	 	galactonate	3869873	3871021	3869873	3871021	1	3869873	3871021	 	Y
NC_000913.2	3871018	3871635	-	b4477	dgoA	 	2-oxo-3-deoxygalactonate	3871018	3871635	3871018	3871635	1	3871018	3871635	 	Y
NC_000913.2	3871619	3872497	-	b3693	dgoK	 	2-oxo-3-deoxygalactonate	3871619	3872497	3871619	3872497	1	3871619	3872497	 	Y
NC_000913.2	3872494	3873183	-	b4479	dgoR	 	predicted	3872494	3873183	3872494	3873183	1	3872494	3873183	 	Y
NC_000913.2	3873461	3874117	+	b3696	yidX	 	predicted	3873461	3874117	3873461	3874117	1	3873461	3874117	 	Y
NC_000913.2	3874163	3874975	-	b3697	yidA	 	sugar	3874163	3874975	3874163	3874975	1	3874163	3874975	 	Y
NC_000913.2	3875090	3875488	-	b3698	yidB	 	conserved	3875090	3875488	3875090	3875488	1	3875090	3875488	 	Y
NC_000913.2	3875728	3878142	-	b3699	gyrB	 	DNA	3875728	3878142	3875728	3878142	1	3875728	3878142	 	Y
NC_000913.2	3878171	3879244	-	b3700	recF	 	gap	3878171	3879244	3878171	3879244	1	3878171	3879244	 	Y
NC_000913.2	3879244	3880344	-	b3701	dnaN	 	DNA	3879244	3880344	3879244	3880344	1	3879244	3880344	 	Y
NC_000913.2	3880349	3881752	-	b3702	dnaA	 	chromosomal	3880349	3881752	3880349	3881752	1	3880349	3881752	 	Y
NC_000913.2	3882359	3882499	+	b3703	rpmH	 	50S	3882359	3882499	3882359	3882499	1	3882359	3882499	 	Y
NC_000913.2	3882516	3882875	+	b3704	rnpA	 	protein	3882516	3882875	3882516	3882875	1	3882516	3882875	 	Y
NC_000913.2	3882839	3883096	+	b4557	yidD	 	conserved	3882839	3883096	3882839	3883096	1	3882839	3883096	 	Y
NC_000913.2	3883099	3884745	+	b3705	yidC	 	membrane	3883099	3884745	3883099	3884745	1	3883099	3884745	 	Y
NC_000913.2	3884851	3886215	+	b3706	mnmE	 	GTPase	3884851	3886215	3884851	3886215	1	3884851	3886215	 	Y
NC_000913.2	3886458	3886532	+	b3707	tnaC	 	tryptophanase	3886458	3886532	3886458	3886532	1	3886458	3886532	 	Y
NC_000913.2	3886753	3888168	+	b3708	tnaA	 	tryptophanase/L-cysteine	3886753	3888168	3886753	3888168	1	3886753	3888168	 	Y
NC_000913.2	3888259	3889506	+	b3709	tnaB	 	tryptophan	3888259	3889506	3888259	3889506	1	3888259	3889506	 	Y
NC_000913.2	3889638	3890813	+	b3710	mdtL	 	multidrug	3889638	3890813	3889638	3890813	1	3889638	3890813	 	Y
NC_000913.2	3890788	3891747	+	b3711	yidZ	 	predicted	3890788	3891747	3890788	3891747	1	3890788	3891747	 	Y
NC_000913.2	3891904	3892653	+	b3712	yieE	 	predicted	3891904	3892653	3891904	3892653	1	3891904	3892653	 	Y
NC_000913.2	3892675	3893241	+	b3713	yieF	 	chromate	3892675	3893241	3892675	3893241	1	3892675	3893241	 	Y
NC_000913.2	3893295	3894632	-	b3714	purP	 	adenine	3893295	3894632	3893295	3894632	1	3893295	3894632	 	Y
NC_000913.2	3894797	3895462	+	b3715	yieH	 	phosphoenolpyruvate	3894797	3895462	3894797	3895462	1	3894797	3895462	 	Y
NC_000913.2	3895529	3895996	+	b3716	cbrB	 	inner	3895529	3895996	3895529	3895996	1	3895529	3895996	 	Y
NC_000913.2	3896045	3896632	+	b3717	cbrC	 	conserved	3896045	3896632	3896045	3896632	1	3896045	3896632	 	Y
NC_000913.2	3896694	3897416	-	b3718	yieK	 	predicted	3896694	3897416	3896694	3897416	1	3896694	3897416	 	Y
NC_000913.2	3897431	3898600	-	b3719	yieL	 	predicted	3897431	3898600	3897431	3898600	1	3897431	3898600	 	Y
NC_000913.2	3898627	3900243	-	b3720	bglH	 	carbohydrate-specific	3898627	3900243	3898627	3900243	1	3898627	3900243	 	Y
NC_000913.2	3900312	3901724	-	b3721	bglB	 	cryptic	3900312	3901724	3900312	3901724	1	3900312	3901724	 	Y
NC_000913.2	3901743	3903620	-	b3722	bglF	 	fused	3901743	3903620	3901743	3903620	1	3901743	3903620	 	Y
NC_000913.2	3903754	3904590	-	b3723	bglG	 	transcriptional	3903754	3904590	3903754	3904590	1	3903754	3904590	 	Y
NC_000913.2	3904876	3905601	-	b3724	phoU	 	negative	3904876	3905601	3904876	3905601	1	3904876	3905601	 	Y
NC_000913.2	3905616	3906389	-	b3725	pstB	 	phosphate	3905616	3906389	3905616	3906389	1	3905616	3906389	 	Y
NC_000913.2	3906572	3907462	-	b3726	pstA	 	phosphate	3906572	3907462	3906572	3907462	1	3906572	3907462	 	Y
NC_000913.2	3907462	3908421	-	b3727	pstC	 	phosphate	3907462	3908421	3907462	3908421	1	3907462	3908421	 	Y
NC_000913.2	3908508	3909548	-	b3728	pstS	 	periplasmic	3908508	3909548	3908508	3909548	1	3908508	3909548	 	Y
NC_000913.2	3909862	3911691	-	b3729	glmS	 	L-glutamine:D-fructose-6-phosphate	3909862	3911691	3909862	3911691	1	3909862	3911691	 	Y
NC_000913.2	3911853	3913223	-	b3730	glmU	 	fused	3911853	3913223	3911853	3913223	1	3911853	3913223	 	Y
NC_000913.2	3913576	3913995	-	b3731	atpC	 	F1	3913576	3913995	3913576	3913995	1	3913576	3913995	 	Y
NC_000913.2	3914016	3915398	-	b3732	atpD	 	F1	3914016	3915398	3914016	3915398	1	3914016	3915398	 	Y
NC_000913.2	3915425	3916288	-	b3733	atpG	 	F1	3915425	3916288	3915425	3916288	1	3915425	3916288	 	Y
NC_000913.2	3916339	3917880	-	b3734	atpA	 	F1	3916339	3917880	3916339	3917880	1	3916339	3917880	 	Y
NC_000913.2	3917893	3918426	-	b3735	atpH	 	F1	3917893	3918426	3917893	3918426	1	3917893	3918426	 	Y
NC_000913.2	3918441	3918911	-	b3736	atpF	 	F0	3918441	3918911	3918441	3918911	1	3918441	3918911	 	Y
NC_000913.2	3918973	3919212	-	b3737	atpE	 	F0	3918973	3919212	3918973	3919212	1	3918973	3919212	 	Y
NC_000913.2	3919259	3920074	-	b3738	atpB	 	F0	3919259	3920074	3919259	3920074	1	3919259	3920074	 	Y
NC_000913.2	3920083	3920463	-	b3739	atpI	 	ATP	3920083	3920463	3920083	3920463	1	3920083	3920463	 	Y
NC_000913.2	3921080	3921703	-	b3740	rsmG	 	16S	3921080	3921703	3921080	3921703	1	3921080	3921703	 	Y
NC_000913.2	3921767	3923656	-	b3741	mnmG	 	5-methylaminomethyl-2-thiouridine	3921767	3923656	3921767	3923656	1	3921767	3923656	 	Y
NC_000913.2	3924035	3924478	-	b3742	mioC	 	FMN-binding	3924035	3924478	3924035	3924478	1	3924035	3924478	 	Y
NC_000913.2	3924568	3925026	-	b3743	asnC	 	DNA-binding	3924568	3925026	3924568	3925026	1	3924568	3925026	 	Y
NC_000913.2	3925178	3926170	+	b3744	asnA	 	asparagine	3925178	3926170	3925178	3926170	1	3925178	3926170	 	Y
NC_000913.2	3926175	3927626	-	b3745	viaA	 	predicted	3926175	3927626	3926175	3927626	1	3926175	3927626	 	Y
NC_000913.2	3927620	3929116	-	b3746	ravA	 	fused	3927620	3929116	3927620	3929116	1	3927620	3929116	 	Y
NC_000913.2	3929339	3931207	+	b3747	kup	 	potassium	3929339	3931207	3929339	3931207	1	3929339	3931207	 	Y
NC_000913.2	3931374	3931793	+	b3748	rbsD	 	predicted	3931374	3931793	3931374	3931793	1	3931374	3931793	 	Y
NC_000913.2	3931801	3933306	+	b3749	rbsA	 	fused	3931801	3933306	3931801	3933306	1	3931801	3933306	 	Y
NC_000913.2	3933311	3934276	+	b3750	rbsC	 	D-ribose	3933311	3934276	3933311	3934276	1	3933311	3934276	 	Y
NC_000913.2	3934301	3935191	+	b3751	rbsB	 	D-ribose	3934301	3935191	3934301	3935191	1	3934301	3935191	 	Y
NC_000913.2	3935317	3936246	+	b3752	rbsK	 	ribokinase	3935317	3936246	3935317	3936246	1	3935317	3936246	 	Y
NC_000913.2	3936250	3937242	+	b3753	rbsR	 	DNA-binding	3936250	3937242	3936250	3937242	1	3936250	3937242	 	Y
NC_000913.2	3937208	3938635	-	b3754	hsrA	 	predicted	3937208	3938635	3937208	3938635	1	3937208	3938635	 	Y
NC_000913.2	3938658	3939350	-	b3755	yieP	 	predicted	3938658	3939350	3938658	3939350	1	3938658	3939350	 	Y
NC_000913.2	3945151	3945990	-	b4480	hdfR	 	DNA-binding	3945151	3945990	3945151	3945990	1	3945151	3945990	 	Y
NC_000913.2	3946109	3946447	+	b3764	yifE	 	conserved	3946109	3946447	3946109	3946447	1	3946109	3946447	 	Y
NC_000913.2	3946472	3947992	-	b3765	yifB	 	predicted	3946472	3947992	3946472	3947992	1	3946472	3947992	 	Y
NC_000913.2	3948345	3948443	+	b3766	ilvL	 	ilvG	3948345	3948443	3948345	3948443	1	3948345	3948443	 	Y
NC_000913.2	3948530	3948580	+	b4669	ilvX	 	expressed	3948530	3948580	3948530	3948580	1	3948530	3948580	 	Y
NC_000913.2	3950224	3950487	+	b3769	ilvM	 	acetolactate	3950224	3950487	3950224	3950487	1	3950224	3950487	 	Y
NC_000913.2	3950507	3951436	+	b3770	ilvE	 	branched-chain	3950507	3951436	3950507	3951436	1	3950507	3951436	 	Y
NC_000913.2	3951501	3953351	+	b3771	ilvD	 	dihydroxyacid	3951501	3953351	3951501	3953351	1	3951501	3953351	 	Y
NC_000913.2	3953354	3954898	+	b3772	ilvA	 	threonine	3953354	3954898	3953354	3954898	1	3953354	3954898	 	Y
NC_000913.2	3954950	3955843	-	b3773	ilvY	 	DNA-binding	3954950	3955843	3954950	3955843	1	3954950	3955843	 	Y
NC_000913.2	3955993	3957468	+	b3774	ilvC	 	ketol-acid	3955993	3957468	3955993	3957468	1	3955993	3957468	 	Y
NC_000913.2	3957555	3957836	-	b3775	ppiC	 	peptidyl-prolyl	3957555	3957836	3957555	3957836	1	3957555	3957836	 	Y
NC_000913.2	3958700	3960721	+	b3778	rep	 	DNA	3958700	3960721	3958700	3960721	1	3958700	3960721	 	Y
NC_000913.2	3960768	3962252	-	b3779	gpp	 	guanosine	3960768	3962252	3960768	3962252	1	3960768	3962252	 	Y
NC_000913.2	3962388	3963653	-	b3780	rhlB	 	ATP-dependent	3962388	3963653	3962388	3963653	1	3962388	3963653	 	Y
NC_000913.2	3963784	3964113	+	b3781	trxA	 	thioredoxin	3963784	3964113	3963784	3964113	1	3963784	3964113	 	Y
NC_000913.2	3964440	3965699	+	b3783	rho	 	transcription	3964440	3965699	3964440	3965699	1	3964440	3965699	 	Y
NC_000913.2	3965939	3967042	+	b3784	rfe	 	UDP-GlcNAc:undecaprenylphosphate	3965939	3967042	3965939	3967042	1	3965939	3967042	 	Y
NC_000913.2	3967054	3968100	+	b3785	wzzE	 	Entobacterial	3967054	3968100	3967054	3968100	1	3967054	3968100	 	Y
NC_000913.2	3968156	3969286	+	b3786	rffE	 	UDP-N-acetyl	3968156	3969286	3968156	3969286	1	3968156	3969286	 	Y
NC_000913.2	3969283	3970545	+	b3787	rffD	 	UDP-N-acetyl-D-mannosaminuronic	3969283	3970545	3969283	3970545	1	3969283	3970545	 	Y
NC_000913.2	3970545	3971612	+	b3788	rffG	 	dTDP-glucose	3970545	3971612	3970545	3971612	1	3970545	3971612	 	Y
NC_000913.2	3971631	3972512	+	b3789	rffH	 	glucose-1-phosphate	3971631	3972512	3971631	3972512	1	3971631	3972512	 	Y
NC_000913.2	3972490	3973164	+	b3790	rffC	 	TDP-fucosamine	3972490	3973164	3972490	3973164	1	3972490	3973164	 	Y
NC_000913.2	3973169	3974299	+	b3791	rffA	 	TDP-4-oxo-6-deoxy-D-glucose	3973169	3974299	3973169	3974299	1	3973169	3974299	 	Y
NC_000913.2	3974301	3975551	+	b3792	wzxE	 	O-antigen	3974301	3975551	3974301	3975551	1	3974301	3975551	 	Y
NC_000913.2	3975548	3976627	+	b4481	rffT	 	TDP-Fuc4NAc:lipidIIFuc4NAc	3975548	3976627	3975548	3976627	1	3975548	3976627	 	Y
NC_000913.2	3976624	3977976	+	b3793	wzyE	 	predicted	3976624	3977976	3976624	3977976	1	3976624	3977976	 	Y
NC_000913.2	3977979	3978719	+	b3794	rffM	 	UDP-N-acetyl-D-mannosaminuronic	3977979	3978719	3977979	3978719	1	3977979	3978719	 	Y
NC_000913.2	3978910	3980295	+	b3795	yifK	 	predicted	3978910	3980295	3978910	3980295	1	3978910	3980295	 	Y
NC_000913.2	3980981	3982216	+	b3800	aslB	 	predicted	3980981	3982216	3980981	3982216	1	3980981	3982216	 	Y
NC_000913.2	3982375	3984030	-	b3801	aslA	 	acrylsulfatase-like	3982375	3984030	3982375	3984030	1	3982375	3984030	 	Y
NC_000913.2	3984709	3985905	-	b3802	hemY	 	predicted	3984709	3985905	3984709	3985905	1	3984709	3985905	 	Y
NC_000913.2	3985908	3987089	-	b3803	hemX	 	predicted	3985908	3987089	3985908	3987089	1	3985908	3987089	 	Y
NC_000913.2	3987111	3987851	-	b3804	hemD	 	uroporphyrinogen	3987111	3987851	3987111	3987851	1	3987111	3987851	 	Y
NC_000913.2	3987848	3988789	-	b3805	hemC	 	hydroxymethylbilane	3987848	3988789	3987848	3988789	1	3987848	3988789	 	Y
NC_000913.2	3989176	3991722	+	b3806	cyaA	 	adenylate	3989176	3991722	3989176	3991722	1	3989176	3991722	 	Y
NC_000913.2	3991762	3992082	-	b3807	cyaY	 	iron-dependent	3991762	3992082	3991762	3992082	1	3991762	3992082	 	Y
NC_000913.2	3992545	3992748	+	b4558	yifL	 	predicted	3992545	3992748	3992545	3992748	1	3992545	3992748	 	Y
NC_000913.2	3992785	3993609	+	b3809	dapF	 	diaminopimelate	3992785	3993609	3992785	3993609	1	3992785	3993609	 	Y
NC_000913.2	3993606	3994313	+	b3810	yigA	 	conserved	3993606	3994313	3993606	3994313	1	3993606	3994313	 	Y
NC_000913.2	3994310	3995206	+	b3811	xerC	 	site-specific	3994310	3995206	3994310	3995206	1	3994310	3995206	 	Y
NC_000913.2	3995206	3995922	+	b3812	yigB	 	FMN	3995206	3995922	3995206	3995922	1	3995206	3995922	 	Y
NC_000913.2	3996006	3998168	+	b3813	uvrD	 	DNA-dependent	3996006	3998168	3996006	3998168	1	3996006	3998168	 	Y
NC_000913.2	3998315	3999079	-	b4482	yigE	 	predicted	3998315	3999079	3998315	3999079	1	3998315	3999079	 	Y
NC_000913.2	3999449	4000399	+	b3816	corA	 	magnesium/nickel/cobalt	3999449	4000399	3999449	4000399	1	3999449	4000399	 	Y
NC_000913.2	4000442	4000822	-	b3817	yigF	 	predicted	4000442	4000822	4000442	4000822	1	4000442	4000822	 	Y
NC_000913.2	4000836	4001216	-	b3818	yigG	 	conserved	4000836	4001216	4000836	4001216	1	4000836	4001216	 	Y
NC_000913.2	4001311	4002201	-	b3819	rarD	 	predicted	4001311	4002201	4001311	4002201	1	4001311	4002201	 	Y
NC_000913.2	4002253	4002720	-	b3820	yigI	 	conserved	4002253	4002720	4002253	4002720	1	4002253	4002720	 	Y
NC_000913.2	4002885	4003754	+	b3821	pldA	 	outer	4002885	4003754	4002885	4003754	1	4002885	4003754	 	Y
NC_000913.2	4003887	4005716	+	b3822	recQ	 	ATP-dependent	4003887	4005716	4003887	4005716	1	4003887	4005716	 	Y
NC_000913.2	4005780	4006400	+	b3823	rhtC	 	threonine	4005780	4006400	4005780	4006400	1	4005780	4006400	 	Y
NC_000913.2	4006462	4007082	-	b3824	rhtB	 	homoserine,	4006462	4007082	4006462	4007082	1	4006462	4007082	 	Y
NC_000913.2	4007193	4008215	+	b3825	pldB	 	lysophospholipase	4007193	4008215	4007193	4008215	1	4007193	4008215	 	Y
NC_000913.2	4008223	4009023	+	b3826	yigL	 	predicted	4008223	4009023	4008223	4009023	1	4008223	4009023	 	Y
NC_000913.2	4009099	4009998	+	b3827	yigM	 	predicted	4009099	4009998	4009099	4009998	1	4009099	4009998	 	Y
NC_000913.2	4009886	4010839	-	b3828	metR	 	DNA-binding	4009886	4010839	4009886	4010839	1	4009886	4010839	 	Y
NC_000913.2	4011076	4013337	+	b3829	metE	 	5-methyltetrahydropteroyltriglutamate-homocysteine	4011076	4013337	4011076	4013337	1	4011076	4013337	 	Y
